Rep_ID,HCP_ID,Rep_Experience_Years,Territory_Size,HCP_Specialty,HCP_Patient_Volume,HCP_Digital_Affinity,Suggestion_Type,Action_Type,Suggestion_Accepted,Incremental_Actions,Baseline_TRX,Post_TRX,Incremental_TRX,Baseline_NBRX,Post_NBRX,Incremental_NBRX
54,203,18.8,54,Cardiology,81,0.321,Call,Call,0,0,11.0,11.36,0.36,2.0,2.22,0.22
62,43,11.3,183,Neurology,74,0.559,All,All,0,0,15.0,15.26,0.26,7.0,7.23,0.23
36,229,9.2,60,Primary Care,81,0.425,Email,Email,1,0,13.0,16.46,3.46,5.0,6.3,1.3
36,117,9.2,60,Primary Care,85,0.523,All,Email,1,2,14.0,18.82,4.82,9.0,9.24,0.24
32,50,11.7,170,Oncology,77,0.192,Call,Call,1,0,11.0,14.28,3.28,4.0,4.34,0.34
60,481,13.3,137,Oncology,78,0.757,Call,Call,1,0,12.0,16.06,4.06,5.0,5.52,0.52
17,491,14.5,38,Oncology,61,0.387,Insights,Insights,1,1,14.0,18.58,4.58,3.0,4.76,1.76
79,482,19.8,87,Oncology,82,0.164,Email,Email,0,0,17.0,17.03,0.03,6.0,6.52,0.52
15,78,5.6,103,Oncology,75,0.333,All,All,0,0,16.0,17.58,1.58,6.0,6.1,0.1
37,191,10.3,187,Cardiology,92,0.145,All,Insights,1,2,19.0,25.52,6.52,3.0,4.0,1.0
26,164,8.4,99,Neurology,82,0.635,Call,Call,1,2,14.0,22.26,8.26,5.0,5.43,0.43
52,163,18.3,191,Neurology,77,0.341,Call,Call,1,4,18.0,26.54,8.54,5.0,7.67,2.67
55,209,12.2,128,Primary Care,77,0.116,Email,Email,1,1,17.0,23.45,6.45,3.0,4.06,1.06
74,256,19.7,62,Cardiology,82,0.414,All,Call,0,0,18.0,18.26,0.26,6.0,6.13,0.13
64,243,18.8,49,Oncology,79,0.327,Email,Email,0,0,11.0,12.34,1.34,4.0,4.03,0.03
20,146,4.7,153,Primary Care,89,0.01,All,Call,0,0,19.0,19.37,0.37,2.0,2.42,0.42
17,490,14.5,38,Cardiology,85,0.564,All,Insights,1,0,17.0,19.09,2.09,4.0,5.02,1.02
71,490,11.1,124,Cardiology,85,0.564,Email,Email,1,1,13.0,19.23,6.23,2.0,3.24,1.24
40,166,4.2,152,Oncology,77,0.605,Insights,Insights,0,0,20.0,20.52,0.52,3.0,3.05,0.05
8,111,17.0,116,Cardiology,80,0.346,Call,Call,0,0,15.0,15.35,0.35,7.0,7.09,0.09
66,267,3.4,187,Primary Care,84,0.157,Insights,Insights,1,3,11.0,16.9,5.9,6.0,8.64,2.64
52,185,18.3,191,Cardiology,94,0.671,Email,Email,1,3,11.0,21.06,10.06,8.0,9.99,1.99
3,494,1.5,33,Oncology,64,0.439,All,All,1,2,11.0,17.79,6.79,7.0,9.46,2.46
63,215,15.4,190,Oncology,88,0.42,Email,Email,1,1,13.0,17.39,4.39,5.0,5.47,0.47
49,20,14.2,24,Primary Care,75,0.121,All,All,1,2,18.0,26.1,8.1,7.0,9.07,2.07
50,63,8.5,157,Neurology,69,0.409,Call,Call,0,0,17.0,17.15,0.15,6.0,6.14,0.14
70,38,9.1,60,Oncology,84,0.363,Insights,Insights,1,3,16.0,23.02,7.02,4.0,5.82,1.82
40,192,4.2,152,Neurology,63,0.339,All,Email,1,1,17.0,20.35,3.35,2.0,2.86,0.86
37,159,10.3,187,Cardiology,86,0.338,All,Email,1,3,11.0,19.11,8.11,6.0,8.23,2.23
50,429,8.5,157,Oncology,91,0.722,Insights,Insights,0,0,13.0,13.87,0.87,4.0,4.08,0.08
16,446,15.5,62,Primary Care,98,0.446,Call,Call,1,1,15.0,24.67,9.67,5.0,7.07,2.07
13,71,7.9,51,Neurology,87,0.283,Call,Call,1,4,20.0,26.96,6.96,6.0,8.78,2.78
68,473,3.4,153,Oncology,95,0.199,Call,Call,0,0,15.0,15.42,0.42,2.0,2.04,0.04
18,293,7.3,45,Neurology,74,0.229,All,Call,1,5,17.0,25.3,8.3,5.0,8.44,3.44
41,154,8.8,52,Oncology,88,0.42,Call,Call,1,2,18.0,24.06,6.06,9.0,10.83,1.83
22,204,19.0,38,Primary Care,73,0.492,Call,Call,1,0,14.0,16.67,2.67,3.0,3.23,0.23
19,221,12.9,81,Neurology,71,0.5,All,All,1,4,12.0,19.96,7.96,2.0,3.63,1.63
48,86,11.4,109,Oncology,83,0.564,Call,Call,1,5,13.0,21.06,8.06,6.0,9.51,3.51
65,434,4.0,150,Oncology,69,0.545,All,Call,0,0,10.0,10.65,0.65,1.0,1.04,0.04
36,7,9.2,60,Cardiology,78,0.528,Email,Email,1,2,10.0,14.18,4.18,4.0,6.28,2.28
12,35,13.9,58,Oncology,84,0.572,Email,Call,1,5,16.0,18.8,2.8,5.0,6.67,1.67
20,137,4.7,153,Cardiology,70,0.134,Insights,Insights,0,0,17.0,17.86,0.86,6.0,6.6,0.6
14,72,1.0,123,Cardiology,87,0.334,Insights,Insights,1,3,8.0,17.4,9.4,5.0,5.84,0.84
71,31,11.1,124,Cardiology,78,0.376,All,Email,1,2,10.0,16.44,6.44,4.0,5.02,1.02
26,192,8.4,99,Neurology,63,0.339,Call,Call,1,1,20.0,24.37,4.37,7.0,7.25,0.25
30,189,12.2,100,Neurology,77,0.106,Email,Email,1,1,13.0,21.95,8.95,5.0,7.59,2.59
6,63,11.4,159,Neurology,69,0.409,Call,Call,0,0,9.0,9.26,0.26,3.0,3.14,0.14
36,406,9.2,60,Primary Care,83,0.594,Call,Call,1,2,12.0,18.66,6.66,2.0,3.21,1.21
74,442,19.7,62,Neurology,86,0.281,Insights,Insights,0,0,17.0,17.41,0.41,3.0,3.85,0.85
33,360,7.1,115,Oncology,81,0.298,Call,Insights,1,1,21.0,24.22,3.22,10.0,10.0,0.0
53,262,14.4,171,Neurology,80,0.027,Insights,All,1,3,19.0,22.22,3.22,6.0,6.05,0.05
15,474,5.6,103,Primary Care,65,0.287,All,All,1,3,14.0,19.55,5.55,4.0,6.73,2.73
12,176,13.9,58,Primary Care,83,0.723,Call,Call,1,3,14.0,21.68,7.68,4.0,6.95,2.95
59,214,17.8,73,Primary Care,80,0.677,Insights,Insights,1,0,19.0,22.8,3.8,4.0,5.59,1.59
6,8,11.4,159,Oncology,84,0.211,Email,Email,1,2,14.0,19.17,5.17,2.0,3.86,1.86
36,354,9.2,60,Cardiology,77,0.52,All,All,0,0,13.0,13.77,0.77,1.0,1.07,0.07
26,47,8.4,99,Neurology,98,0.51,Call,Call,1,4,10.0,20.14,10.14,7.0,10.1,3.1
2,333,6.3,75,Cardiology,78,0.618,Insights,Insights,1,6,15.0,24.75,9.75,3.0,5.83,2.83
43,392,9.7,154,Primary Care,77,0.126,Call,Call,0,0,12.0,12.26,0.26,5.0,6.29,1.29
78,109,19.6,86,Neurology,75,0.083,Email,Email,1,8,17.0,26.38,9.38,3.0,6.61,3.61
6,307,11.4,159,Neurology,69,0.321,Call,Call,0,0,18.0,18.45,0.45,7.0,7.12,0.12
66,152,3.4,187,Cardiology,87,0.604,Email,Email,0,0,15.0,15.48,0.48,3.0,3.19,0.19
44,200,18.7,26,Primary Care,89,0.329,All,Insights,1,1,15.0,20.61,5.61,5.0,6.16,1.16
58,265,14.5,120,Cardiology,79,0.42,Call,Call,1,5,10.0,22.95,12.95,3.0,6.13,3.13
8,125,17.0,116,Neurology,79,0.505,All,All,0,0,14.0,14.35,0.35,7.0,7.06,0.06
70,399,9.1,60,Cardiology,77,0.525,Call,Call,0,0,13.0,13.76,0.76,4.0,4.12,0.12
1,198,18.1,130,Oncology,69,0.558,Email,Email,0,0,15.0,15.25,0.25,4.0,4.18,0.18
73,231,9.5,80,Oncology,78,0.528,Call,Call,1,3,13.0,22.51,9.51,4.0,4.83,0.83
53,408,14.4,171,Cardiology,85,0.605,Email,Email,1,3,13.0,20.46,7.46,7.0,8.92,1.92
27,114,14.9,28,Neurology,81,0.42,All,Call,1,0,6.0,13.77,7.77,4.0,4.0,0.0
1,227,18.1,130,Cardiology,83,0.278,Email,All,1,1,13.0,14.97,1.97,4.0,4.0,0.0
49,497,14.2,24,Oncology,60,0.533,All,Call,1,1,12.0,14.6,2.6,4.0,5.16,1.16
7,200,16.5,42,Primary Care,89,0.329,Email,Call,0,0,11.0,12.12,1.12,5.0,5.0,0.0
49,58,14.2,24,Neurology,80,0.07,Call,Call,1,4,11.0,19.55,8.55,3.0,5.03,2.03
62,143,11.3,183,Neurology,88,0.131,Email,Email,0,0,13.0,14.5,1.5,2.0,2.1,0.1
22,478,19.0,38,Cardiology,95,0.507,Insights,Insights,1,0,15.0,17.59,2.59,1.0,1.7,0.7
20,380,4.7,153,Oncology,73,0.049,Insights,Insights,0,0,9.0,9.52,0.52,2.0,2.08,0.08
18,405,7.3,45,Oncology,74,0.549,All,Call,1,2,16.0,20.39,4.39,3.0,3.58,0.58
18,127,7.3,45,Cardiology,63,0.593,Call,Call,0,0,18.0,18.03,0.03,6.0,6.13,0.13
10,420,19.4,180,Neurology,87,0.385,Email,Insights,0,0,10.0,11.2,1.2,4.0,4.06,0.06
20,197,4.7,153,Primary Care,70,0.318,All,All,1,7,11.0,18.83,7.83,3.0,5.61,2.61
53,398,14.4,171,Cardiology,83,0.425,Insights,Insights,0,0,18.0,18.26,0.26,6.0,6.26,0.26
25,441,10.3,198,Oncology,82,0.069,All,All,0,0,17.0,17.14,0.14,2.0,2.11,0.11
63,105,15.4,190,Cardiology,70,0.342,Call,Call,1,3,22.0,27.42,5.42,6.0,7.18,1.18
66,470,3.4,187,Neurology,73,0.115,All,Insights,1,1,17.0,22.68,5.68,4.0,5.68,1.68
61,317,5.4,66,Neurology,72,0.135,Email,Email,0,0,22.0,25.0,3.0,4.0,4.11,0.11
44,366,18.7,26,Primary Care,63,0.338,All,Email,0,0,10.0,10.48,0.48,0.0,0.3,0.3
26,379,8.4,99,Oncology,88,0.243,Email,Email,1,3,13.0,23.26,10.26,3.0,5.68,2.68
75,85,10.3,91,Primary Care,100,0.396,All,All,1,2,12.0,19.02,7.02,4.0,6.27,2.27
17,373,14.5,38,Neurology,92,0.427,Email,Email,1,6,18.0,29.57,11.57,3.0,5.78,2.78
38,107,2.6,161,Primary Care,71,0.345,All,All,1,5,21.0,30.63,9.63,6.0,8.41,2.41
37,136,10.3,187,Primary Care,69,0.746,All,All,1,5,15.0,26.54,11.54,6.0,8.21,2.21
60,59,13.3,137,Cardiology,77,0.309,All,Insights,1,0,8.0,9.91,1.91,6.0,7.2,1.2
44,91,18.7,26,Neurology,80,0.394,Call,All,1,4,18.0,22.19,4.19,6.0,6.0,0.0
64,490,18.8,49,Cardiology,85,0.564,Call,Call,0,0,13.0,13.35,0.35,6.0,6.11,0.11
74,165,19.7,62,Primary Care,74,0.219,All,All,0,0,14.0,14.19,0.19,5.0,5.11,0.11
32,194,11.7,170,Oncology,77,0.095,Insights,Insights,1,3,17.0,23.47,6.47,3.0,4.45,1.45
70,240,9.1,60,Primary Care,61,0.169,Insights,Insights,1,1,18.0,21.26,3.26,2.0,4.39,2.39
14,357,1.0,123,Primary Care,73,0.27,Email,Email,0,0,10.0,10.6,0.6,6.0,6.09,0.09
74,287,19.7,62,Neurology,72,0.386,Call,Call,1,2,7.0,13.62,6.62,4.0,5.71,1.71
15,269,5.6,103,Neurology,94,0.513,Call,Call,1,2,17.0,23.61,6.61,5.0,6.88,1.88
69,419,19.6,188,Cardiology,81,0.451,Insights,Insights,1,2,13.0,19.66,6.66,5.0,6.77,1.77
32,248,11.7,170,Cardiology,80,0.411,Email,Email,1,2,14.0,22.8,8.8,6.0,7.3,1.3
78,385,19.6,86,Primary Care,88,0.763,Call,Email,1,2,18.0,22.49,4.49,3.0,4.26,1.26
11,456,14.7,189,Cardiology,75,0.223,All,Insights,1,1,14.0,16.98,2.98,1.0,2.16,1.16
38,339,2.6,161,Primary Care,82,0.594,Insights,Insights,0,0,14.0,14.2,0.2,2.0,2.06,0.06
73,18,9.5,80,Neurology,84,0.29,All,Email,1,2,7.0,11.97,4.97,5.0,5.88,0.88
4,132,15.7,136,Oncology,73,0.254,Email,All,0,0,15.0,15.07,0.07,1.0,1.1,0.1
22,309,19.0,38,Primary Care,92,0.488,Call,Call,1,4,11.0,18.98,7.98,2.0,4.61,2.61
7,240,16.5,42,Primary Care,61,0.169,Insights,Insights,0,0,23.0,23.98,0.98,5.0,5.01,0.01
26,143,8.4,99,Neurology,88,0.131,Call,Email,1,4,14.0,17.55,3.55,3.0,4.52,1.52
32,168,11.7,170,Oncology,67,0.519,Insights,Insights,0,0,18.0,20.0,2.0,6.0,6.09,0.09
50,40,8.5,157,Oncology,81,0.522,Email,Email,0,0,14.0,14.26,0.26,5.0,5.11,0.11
21,118,6.0,31,Oncology,79,0.377,Insights,Insights,1,0,16.0,18.93,2.93,2.0,3.09,1.09
13,392,7.9,51,Primary Care,77,0.126,Email,Email,1,3,18.0,26.36,8.36,7.0,8.27,1.27
14,6,1.0,123,Primary Care,70,0.138,Insights,Insights,1,4,19.0,26.3,7.3,3.0,5.15,2.15
76,419,1.2,80,Cardiology,81,0.451,All,All,0,0,17.0,17.05,0.05,5.0,5.11,0.11
77,170,5.6,150,Oncology,85,0.258,Email,Email,1,1,13.0,19.38,6.38,4.0,5.3,1.3
18,404,7.3,45,Primary Care,83,0.092,Call,Call,1,4,24.0,33.56,9.56,5.0,6.63,1.63
16,129,15.5,62,Primary Care,88,0.726,Call,Call,0,0,12.0,12.21,0.21,4.0,4.23,0.23
5,415,14.3,123,Primary Care,79,0.153,All,Call,1,1,11.0,17.9,6.9,1.0,2.98,1.98
77,286,5.6,150,Neurology,85,0.161,Email,All,1,4,12.0,17.14,5.14,5.0,6.3,1.3
57,426,6.8,128,Cardiology,80,0.166,Call,Call,0,0,15.0,15.29,0.29,5.0,5.1,0.1
61,32,5.4,66,Cardiology,67,0.366,All,All,1,2,18.0,25.07,7.07,1.0,1.86,0.86
24,399,5.7,177,Cardiology,77,0.525,Insights,Insights,1,1,16.0,21.62,5.62,5.0,5.19,0.19
52,136,18.3,191,Primary Care,69,0.746,All,Insights,1,2,12.0,18.21,6.21,1.0,1.49,0.49
5,180,14.3,123,Primary Care,79,0.23,Call,Call,0,0,15.0,15.86,0.86,4.0,4.04,0.04
55,23,12.2,128,Cardiology,88,0.417,All,All,1,2,11.0,17.41,6.41,4.0,5.22,1.22
47,478,19.6,145,Cardiology,95,0.507,Email,Email,1,5,15.0,23.89,8.89,0.0,1.91,1.91
27,321,14.9,28,Oncology,80,0.224,Email,Email,0,0,14.0,14.22,0.22,3.0,3.0,0.0
57,491,6.8,128,Oncology,61,0.387,Insights,Insights,0,0,15.0,15.24,0.24,3.0,3.03,0.03
52,285,18.3,191,Primary Care,76,0.112,Call,Insights,1,5,19.0,24.91,5.91,7.0,8.54,1.54
36,80,9.2,60,Neurology,78,0.356,Insights,All,0,0,23.0,23.19,0.19,4.0,4.91,0.91
15,169,5.6,103,Neurology,85,0.207,Email,Email,0,0,21.0,21.55,0.55,5.0,5.0,0.0
2,220,6.3,75,Cardiology,75,0.559,Email,Email,1,7,9.0,21.13,12.13,1.0,3.34,2.34
76,74,1.2,80,Cardiology,89,0.492,All,Call,1,3,11.0,18.72,7.72,4.0,5.93,1.93
23,466,8.9,67,Neurology,82,0.66,Call,Call,0,0,9.0,9.15,0.15,2.0,2.4,0.4
25,479,10.3,198,Neurology,91,0.661,All,All,0,0,19.0,19.27,0.27,6.0,6.07,0.07
55,282,12.2,128,Primary Care,95,0.199,Insights,Insights,0,0,15.0,15.19,0.19,3.0,3.03,0.03
21,293,6.0,31,Neurology,74,0.229,Email,Email,1,3,10.0,14.37,4.37,0.0,1.75,1.75
31,352,7.9,33,Oncology,76,0.756,All,Email,0,0,10.0,10.03,0.03,3.0,3.01,0.01
57,340,6.8,128,Primary Care,74,0.612,All,Email,1,2,18.0,25.42,7.42,8.0,9.89,1.89
48,32,11.4,109,Cardiology,67,0.366,All,Insights,0,0,10.0,10.43,0.43,2.0,2.03,0.03
53,266,14.4,171,Neurology,93,0.138,Email,All,0,0,10.0,10.42,0.42,2.0,2.02,0.02
1,389,18.1,130,Oncology,80,0.152,Insights,Insights,1,5,14.0,25.62,11.62,1.0,4.21,3.21
37,404,10.3,187,Primary Care,83,0.092,All,Call,1,0,16.0,19.69,3.69,3.0,4.93,1.93
39,299,16.9,55,Oncology,81,0.553,Insights,Insights,1,1,10.0,14.61,4.61,8.0,8.7,0.7
51,449,15.3,66,Oncology,71,0.266,Call,Insights,0,0,12.0,14.9,2.9,6.0,6.52,0.52
13,294,7.9,51,Neurology,81,0.318,Email,Email,1,1,22.0,29.05,7.05,6.0,6.45,0.45
13,192,7.9,51,Neurology,63,0.339,Insights,Insights,1,5,3.0,10.2,7.2,2.0,4.48,2.48
61,222,5.4,66,Primary Care,88,0.782,All,Email,1,4,12.0,22.48,10.48,2.0,3.14,1.14
54,346,18.8,54,Neurology,88,0.173,All,Call,1,2,20.0,27.26,7.26,9.0,9.73,0.73
65,444,4.0,150,Oncology,81,0.234,All,Email,1,2,23.0,31.23,8.23,3.0,4.85,1.85
22,115,19.0,38,Oncology,61,0.56,Call,Call,1,2,12.0,18.64,6.64,4.0,5.13,1.13
80,147,5.0,190,Cardiology,86,0.24,Insights,Email,0,0,9.0,9.48,0.48,5.0,5.09,0.09
22,326,19.0,38,Cardiology,85,0.18,Email,Email,1,1,11.0,17.31,6.31,3.0,5.18,2.18
53,382,14.4,171,Cardiology,72,0.608,Email,All,1,4,12.0,16.96,4.96,3.0,4.91,1.91
13,200,7.9,51,Primary Care,89,0.329,Email,Email,1,2,17.0,22.39,5.39,4.0,5.72,1.72
74,322,19.7,62,Oncology,79,0.407,All,Call,0,0,16.0,16.09,0.09,2.0,2.14,0.14
27,4,14.9,28,Cardiology,80,0.464,Email,Email,1,4,16.0,24.08,8.08,4.0,6.06,2.06
65,146,4.0,150,Primary Care,89,0.01,Call,Call,0,0,12.0,12.51,0.51,8.0,8.19,0.19
27,478,14.9,28,Cardiology,95,0.507,Call,Email,0,0,14.0,14.18,0.18,6.0,6.25,0.25
64,289,18.8,49,Neurology,87,0.352,Call,Insights,0,0,15.0,15.38,0.38,4.0,4.02,0.02
37,435,10.3,187,Oncology,85,0.598,Insights,Insights,0,0,14.0,14.01,0.01,4.0,4.26,0.26
5,109,14.3,123,Neurology,75,0.083,Email,Email,1,2,12.0,18.71,6.71,5.0,6.3,1.3
16,146,15.5,62,Primary Care,89,0.01,Call,Insights,1,1,17.0,21.06,4.06,5.0,5.19,0.19
55,488,12.2,128,Primary Care,76,0.642,Call,Call,1,1,26.0,30.06,4.06,1.0,1.41,0.41
16,499,15.5,62,Oncology,68,0.052,All,Call,0,0,16.0,16.28,0.28,1.0,1.09,0.09
23,439,8.9,67,Cardiology,74,0.493,All,Call,1,2,9.0,15.61,6.61,7.0,8.04,1.04
44,159,18.7,26,Cardiology,86,0.338,All,Email,1,3,11.0,18.96,7.96,7.0,9.51,2.51
21,401,6.0,31,Primary Care,88,0.017,Call,Call,1,3,18.0,25.89,7.89,4.0,5.81,1.81
11,230,14.7,189,Primary Care,92,0.26,Email,Email,1,2,8.0,14.87,6.87,3.0,4.63,1.63
50,422,8.5,157,Cardiology,88,0.557,Call,Call,1,0,17.0,24.4,7.4,8.0,8.94,0.94
56,426,12.0,85,Cardiology,80,0.166,All,All,1,0,19.0,23.3,4.3,3.0,3.67,0.67
59,218,17.8,73,Cardiology,77,0.354,Email,Email,1,1,8.0,14.15,6.15,1.0,2.16,1.16
76,153,1.2,80,Oncology,81,0.134,Email,Email,1,1,16.0,21.19,5.19,5.0,6.51,1.51
10,488,19.4,180,Primary Care,76,0.642,All,Email,1,4,21.0,29.52,8.52,4.0,5.36,1.36
35,226,17.5,101,Primary Care,76,0.391,All,Call,1,3,13.0,18.74,5.74,5.0,6.69,1.69
19,216,12.9,81,Neurology,88,0.684,Email,Email,1,1,13.0,17.49,4.49,3.0,4.22,1.22
73,333,9.5,80,Cardiology,78,0.618,All,All,1,7,16.0,26.43,10.43,5.0,8.51,3.51
44,469,18.7,26,Cardiology,82,0.326,Call,Call,1,4,15.0,21.21,6.21,3.0,4.92,1.92
8,66,17.0,116,Neurology,84,0.648,Call,All,1,2,13.0,17.08,4.08,4.0,4.8,0.8
56,493,12.0,85,Neurology,73,0.058,Call,Insights,1,2,14.0,16.32,2.32,3.0,4.36,1.36
4,212,15.7,136,Cardiology,70,0.076,All,Call,1,1,16.0,19.25,3.25,3.0,3.16,0.16
22,13,19.0,38,Cardiology,82,0.227,Email,All,1,3,13.0,20.72,7.72,4.0,5.8,1.8
58,155,14.5,120,Primary Care,70,0.546,All,All,0,0,25.0,25.36,0.36,4.0,4.08,0.08
41,232,8.8,52,Neurology,78,0.439,Email,All,1,4,14.0,22.11,8.11,4.0,5.94,1.94
61,339,5.4,66,Primary Care,82,0.594,Insights,Insights,1,3,23.0,30.2,7.2,6.0,8.59,2.59
46,284,14.6,60,Primary Care,71,0.228,Insights,Insights,1,2,11.0,16.44,5.44,3.0,4.24,1.24
68,68,3.4,153,Primary Care,67,0.536,All,Insights,0,0,17.0,17.36,0.36,2.0,2.07,0.07
46,245,14.6,60,Cardiology,73,0.766,All,All,1,4,13.0,21.52,8.52,5.0,6.88,1.88
5,117,14.3,123,Primary Care,85,0.523,All,All,1,2,11.0,16.88,5.88,5.0,6.1,1.1
6,135,11.4,159,Oncology,88,0.282,All,Insights,1,1,13.0,17.29,4.29,10.0,11.44,1.44
63,356,15.4,190,Oncology,83,0.094,Call,Call,1,3,21.0,29.27,8.27,4.0,6.38,2.38
4,402,15.7,136,Cardiology,76,0.552,All,All,1,6,14.0,21.73,7.73,1.0,3.2,2.2
31,79,7.9,33,Neurology,91,0.237,Call,Call,1,1,12.0,18.4,6.4,9.0,9.18,0.18
2,302,6.3,75,Primary Care,86,0.283,Call,Call,1,3,12.0,19.05,7.05,5.0,6.99,1.99
25,212,10.3,198,Cardiology,70,0.076,Insights,Insights,0,0,21.0,21.08,0.08,4.0,4.22,0.22
48,169,11.4,109,Neurology,85,0.207,Call,Call,0,0,16.0,18.05,2.05,4.0,4.33,0.33
14,357,1.0,123,Primary Care,73,0.27,Insights,Insights,1,4,23.0,31.82,8.82,6.0,8.88,2.88
38,125,2.6,161,Neurology,79,0.505,Call,Call,0,0,8.0,8.38,0.38,3.0,3.04,0.04
80,383,5.0,190,Cardiology,73,0.163,Email,Call,1,4,19.0,21.68,2.68,5.0,6.83,1.83
6,201,11.4,159,Oncology,77,0.633,All,Call,1,3,12.0,16.76,4.76,2.0,3.72,1.72
6,48,11.4,159,Neurology,89,0.023,All,Insights,0,0,17.0,17.37,0.37,5.0,5.08,0.08
22,397,19.0,38,Primary Care,90,0.631,Call,Call,1,1,23.0,26.25,3.25,6.0,7.31,1.31
67,426,8.8,42,Cardiology,80,0.166,All,Call,1,2,10.0,16.12,6.12,3.0,3.82,0.82
33,282,7.1,115,Primary Care,95,0.199,Call,Call,1,2,18.0,23.35,5.35,6.0,8.1,2.1
52,362,18.3,191,Cardiology,86,0.334,Call,Call,1,1,9.0,13.47,4.47,5.0,5.97,0.97
3,74,1.5,33,Cardiology,89,0.492,All,All,0,0,8.0,9.95,1.95,4.0,4.1,0.1
59,170,17.8,73,Oncology,85,0.258,Insights,Insights,0,0,10.0,10.76,0.76,3.0,3.42,0.42
6,175,11.4,159,Oncology,86,0.074,All,Insights,1,0,6.0,9.05,3.05,3.0,3.41,0.41
57,382,6.8,128,Cardiology,72,0.608,Call,Email,1,0,18.0,19.79,1.79,7.0,7.18,0.18
12,177,13.9,58,Neurology,75,0.61,Call,Call,0,0,16.0,16.05,0.05,3.0,3.26,0.26
69,365,19.6,188,Primary Care,94,0.448,Email,Email,1,5,15.0,24.76,9.76,4.0,5.94,1.94
24,154,5.7,177,Oncology,88,0.42,All,Email,0,0,9.0,9.37,0.37,2.0,2.06,0.06
15,301,5.6,103,Oncology,79,0.068,Email,Email,1,2,12.0,19.14,7.14,4.0,4.99,0.99
27,105,14.9,28,Cardiology,70,0.342,Call,Insights,0,0,14.0,14.61,0.61,6.0,6.03,0.03
1,280,18.1,130,Cardiology,73,0.54,Email,All,1,1,20.0,24.28,4.28,2.0,2.0,0.0
14,41,1.0,123,Oncology,79,0.401,Insights,Insights,1,1,12.0,20.53,8.53,6.0,6.75,0.75
48,368,11.4,109,Cardiology,83,0.162,Call,All,0,0,13.0,13.96,0.96,4.0,4.27,0.27
25,15,10.3,198,Primary Care,71,0.274,All,Call,0,0,16.0,16.2,0.2,2.0,2.03,0.03
29,500,12.2,174,Neurology,86,0.438,Insights,All,1,3,23.0,25.39,2.39,5.0,5.9,0.9
65,420,4.0,150,Neurology,87,0.385,Email,Email,0,0,16.0,16.16,0.16,5.0,5.1,0.1
10,290,19.4,180,Primary Care,89,0.269,Email,Email,1,3,10.0,18.07,8.07,4.0,5.96,1.96
32,455,11.7,170,Cardiology,81,0.852,Email,Email,0,0,12.0,13.18,1.18,1.0,1.44,0.44
15,405,5.6,103,Oncology,74,0.549,All,All,1,6,14.0,23.82,9.82,3.0,5.42,2.42
39,72,16.9,55,Cardiology,87,0.334,All,All,0,0,21.0,22.23,1.23,8.0,8.21,0.21
27,373,14.9,28,Neurology,92,0.427,Call,All,0,0,15.0,15.72,0.72,3.0,3.03,0.03
4,189,15.7,136,Neurology,77,0.106,Insights,Insights,1,3,9.0,15.96,6.96,6.0,6.95,0.95
6,428,11.4,159,Neurology,76,0.716,Email,Insights,1,0,19.0,20.25,1.25,7.0,8.35,1.35
69,432,19.6,188,Cardiology,82,0.379,All,All,1,1,13.0,18.32,5.32,2.0,2.67,0.67
5,478,14.3,123,Cardiology,95,0.507,All,Call,1,4,15.0,24.11,9.11,6.0,8.12,2.12
63,226,15.4,190,Primary Care,76,0.391,All,Call,1,3,16.0,25.1,9.1,8.0,10.41,2.41
74,97,19.7,62,Primary Care,81,0.428,Email,Email,1,4,18.0,25.08,7.08,5.0,6.79,1.79
38,63,2.6,161,Neurology,69,0.409,Call,Call,1,3,9.0,16.83,7.83,7.0,9.44,2.44
25,83,10.3,198,Oncology,83,0.469,All,Email,0,0,17.0,17.23,0.23,6.0,6.04,0.04
63,496,15.4,190,Cardiology,78,0.351,Email,Email,0,0,13.0,13.19,0.19,5.0,5.21,0.21
79,294,19.8,87,Neurology,81,0.318,Insights,Insights,1,2,20.0,25.18,5.18,2.0,3.67,1.67
10,176,19.4,180,Primary Care,83,0.723,All,All,1,1,10.0,17.21,7.21,4.0,5.05,1.05
78,225,19.6,86,Primary Care,78,0.565,All,Email,0,0,15.0,15.11,0.11,2.0,2.13,0.13
76,87,1.2,80,Oncology,82,0.544,Insights,Insights,1,2,16.0,20.99,4.99,4.0,5.99,1.99
12,286,13.9,58,Neurology,85,0.161,Insights,Insights,0,0,12.0,12.38,0.38,6.0,6.04,0.04
5,213,14.3,123,Cardiology,83,0.393,All,All,1,4,15.0,22.31,7.31,2.0,3.93,1.93
58,400,14.5,120,Neurology,85,0.085,Call,Call,1,4,15.0,23.06,8.06,4.0,6.69,2.69
7,11,16.5,42,Primary Care,81,0.098,All,All,1,3,16.0,25.43,9.43,3.0,3.43,0.43
49,466,14.2,24,Neurology,82,0.66,Call,Call,1,2,15.0,20.58,5.58,3.0,4.04,1.04
6,31,11.4,159,Cardiology,78,0.376,All,Insights,1,4,10.0,21.25,11.25,4.0,6.8,2.8
56,209,12.0,85,Primary Care,77,0.116,All,All,1,6,13.0,24.42,11.42,11.0,13.99,2.99
19,171,12.9,81,Neurology,79,0.107,Insights,Insights,1,0,12.0,15.32,3.32,3.0,3.55,0.55
